word,frequency
இரசாயன,4.05
இலக்கம்,4.05
இவற்றைக்,4.05
இவளுக்கு,4.05
உங்களுக்கான,4.05
உடனான,4.05
உடைக்க,4.05
உடையவர்கள்,4.05
உத்தரப்,4.05
உயிரிழந்தார்,4.05
உயிரையும்,4.05
உரையை,4.05
உற்சாக,4.05
உலகெங்கிலும்,4.05
உளுந்து,4.05
ஊதா,4.05
எடுத்தாலும்,4.05
என்பவரும்,4.05
எழுப்பும்,4.05
ஏங்க,4.05
ஒன்றினை,4.05
ஓய்வுபெற்ற,4.05
கடந்தும்,4.05
கடன்கள்,4.05
கட்சிக்,4.05
கபடி,4.05
கழுதை,4.05
காசை,4.05
காதலியை,4.05
காலத்திலிருந்து,4.05
கிடைக்கின்றது,4.05
கிடைத்துள்ளன,4.05
கிருமி,4.05
கிஷோர்,4.05
குடிமகன்,4.05
கூட்டங்களில்,4.05
கேட்டுக்கொண்டார்,4.05
கைதி,4.05
க்கான,4.05
சந்தையின்,4.05
சந்நிதி,4.05
சபையை,4.05
சப்பி,4.05
சாகும்,4.05
சாட்,4.05
சார்பற்ற,4.05
சாவித்திரி,4.05
சித்தாந்தம்,4.05
சீனக்,4.05
சீரற்ற,4.05
சுடர்,4.05
சூழ,4.05
செலுத்தினர்,4.05
செல்கிறான்,4.05
செல்வாக்கை,4.05
சொந்தக்காரர்,4.05
சொந்தமானது,4.05
சொல்லியே,4.05
ச்சே,4.05
டயர்,4.05
டார்க்,4.05
டிபன்,4.05
டிரைலர்,4.05
தகப்பன்,4.05
தனிக்,4.05
தரப்பட்ட,4.05
தற்செயலாக,4.05
தவறுதலாக,4.05
திட்டமிடப்பட்டுள்ளது,4.05
திரவ,4.05
திராவிடக்,4.05
திருப்ப,4.05
திறக்கப்பட்டது,4.05
துணைக்,4.05
துரைசாமி,4.05
தேவாரம்,4.05
தேவைப்பட்டது,4.05
தொடர்பும்,4.05
தொழிலாக,4.05
தொழில்நுட்பக்,4.05
தொழில்முறை,4.05
நகர்ப்புற,4.05
நதிகள்,4.05
நல்லவேளை,4.05
நாட்டிய,4.05
நிகழ்த்தினார்,4.05
நூலகத்தில்,4.05
நோய்த்தொற்று,4.05
பக்தர்களுக்கு,4.05
படலம்,4.05
பணிக்காக,4.05
பரப்பி,4.05
பரவுகிறது,4.05
பலவித,4.05
பலவீனமான,4.05
பானர்ஜி,4.05
பார்வையாளர்களை,4.05
பின்ன,4.05
பிரபஞ்ச,4.05
பிரம்மன்,4.05
பிரித்துக்,4.05
பீடம்,4.05
புள்ள,4.05
பெயரைப்,4.05
பேசிவிட்டு,4.05
போப்,4.05
போராட்டக்,4.05
போறது,4.05
மறுத்தார்,4.05
மழைக்கு,4.05
மழையின்,4.05
மழையும்,4.05
மாதத்திற்கு,4.05
மாதவி,4.05
மாநிலங்களவை,4.05
மார்பக,4.05
மாற்றிய,4.05
மீள,4.05
முடிவாக,4.05
முன்னோர்,4.05
முழுப்,4.05
மேல்நிலைப்பள்ளி,4.05
மௌனமாக,4.05
ராஜிவ்,4.05
ரீதியிலான,4.05
வல்லுனர்கள்,4.05
வழியா,4.05
வாகை,4.05
வானத்தில்,4.05
வால்மீகி,4.05
விசாரித்தார்,4.05
விருப்ப,4.05
விலகல்,4.05
விளக்கி,4.05
வேகமா,4.05
வேண்டுமென்றே,4.05
வேதங்கள்,4.05
வைத்திருந்தனர்,4.05
வைரல்,4.05
al,4.04
code,4.04
friend,4.04
karunanidhi,4.04
link,4.04
mass,4.04
notes,4.04
than,4.04
white,4.04
அடைகிறது,4.04
அட்டவணையில்,4.04
அனுமன்,4.04
அப்பட்டமான,4.04
அப்பாஸ்,4.04
அமைதியும்,4.04
அம்பிகை,4.04
அரசுக்கும்,4.04
ஆகியவற்றால்,4.04
ஆஞ்சநேயர்,4.04
ஆட்சிக்காலத்தில்,4.04
ஆதாரங்களை,4.04
ஆனி,4.04
இங்கிலீஷ்,4.04
இந்நிறுவனத்தின்,4.04
இனிமை,4.04
இனியாவது,4.04
இருப்பதில்,4.04
இறங்கினார்,4.04
இலக்காக,4.04
இலங்கைக்,4.04
இளங்கோ,4.04
இவைகளை,4.04
இஸ்மாயில்,4.04
உரக்க,4.04
உருவாக்கப்,4.04
உள்நாட்டில்,4.04
உள்ளத்தை,4.04
உஷா,4.04
எடுத்துட்டு,4.04
எட்,4.04
எண்ணிக்கையிலான,4.04
எதிர்மறையான,4.04
ஒடிசா,4.04
ஒன்றாகக்,4.04
ஒன்றியத்தில்,4.04
ஒருவருடைய,4.04
ஓடுகிறது,4.04
கணிக்க,4.04
கற்களை,4.04
கல,4.04
கவலைகள்,4.04
காட்டுகிறார்,4.04
காட்டுப்,4.04
காப்புரிமை,4.04
கால்களில்,4.04
கும்பாபிஷேகம்,4.04
குறிப்புகளை,4.04
குற்றச்சாட்டுகள்,4.04
குலத்தின்,4.04
குழாய்கள்,4.04
கூட்டணிக்கு,4.04
கேரளத்தில்,4.04
கேவலமாக,4.04
கொடைக்கானல்,4.04
கோட்டையில்,4.04
சக்திகள்,4.04
சசிகலாவை,4.04
சட்டையை,4.04
சர்ச்சைகள்,4.04
சாகித்ய,4.04
சாம்பியன்ஷிப்,4.04
சிட்னி,4.04
சித்தாந்த,4.04
சின்மயி,4.04
சிம்ரன்,4.04
சிலுவையில்,4.04
சிஸ்டம்,4.04
சுதா,4.04
சூர்யாவின்,4.04
சென்டர்,4.04
செயற்பாடுகளை,4.04
செய்பவர்,4.04
செல்லூர்,4.04
சோடியம்,4.04
டிசம்பரில்,4.04
தங்கிய,4.04
தன்னாட்சி,4.04
தன்னிச்சையாக,4.04
தன்னோட,4.04
தயாரிப்புகள்,4.04
தரத்தில்,4.04
தரப்பட்டுள்ளன,4.04
தற்காலத்தில்,4.04
தாகூர்,4.04
தால்,4.04
திரைப்படங்களை,4.04
துண்டுகள்,4.04
துவங்கினார்,4.04
தூதரகம்,4.04
தேவ்,4.04
தொல்காப்பியர்,4.04
தோலில்,4.04
நடத்தினால்,4.04
நடவடிக்கையின்,4.04
நம்புகிறார்கள்,4.04
நலத்திட்ட,4.04
நாடுகளைச்,4.04
நாட்டுக்,4.04
நிதர்சனம்,4.04
நிர்ணய,4.04
நிலையத்திலிருந்து,4.04
நிலையைப்,4.04
நுவரெலியா,4.04
நூல்களின்,4.04
நூல்களையும்,4.04
நேர்த்தியான,4.04
பங்கேற்பு,4.04
பண்டிகையை,4.04
பதவியேற்ற,4.04
பதினேழு,4.04
பயணி,4.04
பரிசை,4.04
பல்கேரியா,4.04
பாடலைப்,4.04
பாதிக்கிறது,4.04
பாத்துட்டு,4.04
பாருங்களேன்,4.04
பிஞ்சு,4.04
பிடிச்ச,4.04
பிரசாந்த்,4.04
புத்தகங்களில்,4.04
பெயர்ந்து,4.04
பெறுவர்,4.04
பேசுவோம்,4.04
பேட்டை,4.04
பேர்கள்,4.04
பொருத்து,4.04
பொறுப்பாக,4.04
போர்க்களத்தில்,4.04
போலப்,4.04
மகள்கள்,4.04
மகாலட்சுமி,4.04
மதிக்கும்,4.04
மருத்துவச்,4.04
மருத்துவமனையின்,4.04
மறுக்கிறது,4.04
மறுத்துவிட்டார்,4.04
மழையை,4.04
மாநகரில்,4.04
மாறான,4.04
முக்கியத்,4.04
முதன்மைக்,4.04
முன்பாகவே,4.04
முன்வைத்தார்,4.04
மெக்சிகோ,4.04
மேம்படுத்தப்பட்ட,4.04
மைல்கள்,4.04
மொழிகளை,4.04
யுவர்,4.04
ரொட்டி,4.04
வங்கிக்,4.04
வடமொழி,4.04
வனத்துறை,4.04
வன்மையாக,4.04
வறுமையில்,4.04
வழிய,4.04
வாக்குகளைப்,4.04
வாசு,4.04
விண்,4.04
விருப்பு,4.04
விளங்கினார்,4.04
விளங்குகின்றது,4.04
வெண்கலம்,4.04
வெளியேற்றும்,4.04
வேண்,4.04
வேந்தர்,4.04
ஹஜ்,4.04
admk,4.03
america,4.03
channel,4.03
common,4.03
ece,4.03
into,4.03
issue,4.03
order,4.03
space,4.03
technology,4.03
times,4.03
type,4.03
அக்கால,4.03
அக்காவின்,4.03
அசத்தல்,4.03
அச்சத்தில்,4.03
அடர்த்தி,4.03
அடிமையாக,4.03
அடையாளங்களை,4.03
அணிய,4.03
அதற்குக்,4.03
அதிகாரிகளின்,4.03
அதிகாரிகளுக்கு,4.03
அதிரை,4.03
அபாயகரமான,4.03
அப்படிப்பட்ட,4.03
அமைப்புச்,4.03
அமைவது,4.03
அமைவாக,4.03
அம்மை,4.03
அரசிற்கு,4.03
அளவான,4.03
அழிப்பு,4.03
அவனுக்கும்,4.03
அவரைச்,4.03
அவர்களுக்காக,4.03
அவற்றிற்கு,4.03
அவ்வாறான,4.03
ஆகட்டும்,4.03
ஆக்சிஜன்,4.03
ஆசாத்,4.03
ஆசான்,4.03
ஆசைப்பட்டு,4.03
ஆட்சிப்,4.03
ஆணைக்குழு,4.03
ஆனந்தன்,4.03
ஆர்ப்பாட்டத்தில்,4.03
ஆலையை,4.03
ஆளாக,4.03
ஆளுனர்,4.03
ஆஸ்திரேலியாவின்,4.03
இங்கேயும்,4.03
இங்கேயே,4.03
இடமான,4.03
இடுப்பில்,4.03
இதற்கும்,4.03
இதழை,4.03
இதைத்தான்,4.03
இத்தலம்,4.03
இனப்படுகொலை,4.03
இனிமேலும்,4.03
இன்ஸ்டாகிராம்,4.03
இம்ரான்,4.03
இரக்கம்,4.03
இருக்கவும்,4.03
இருக்காரு,4.03
இருக்கிறாய்,4.03
இரும்புக்,4.03
இறுதிக்குள்,4.03
இல,4.03
இலையை,4.03
இல்லாவிட்டாலும்,4.03
இழக்கும்,4.03
இழப்பை,4.03
இவருடன்,4.03
இவ்வாறே,4.03
ஈகோ,4.03
உச்சத்தை,4.03
உடையில்,4.03
உதவிக்கு,4.03
உதாரணங்கள்,4.03
உபதேசம்,4.03
உமது,4.03
உருண்டை,4.03
உறிஞ்சி,4.03
உற்சாகத்துடன்,4.03
உலகு,4.03
உள்ளடக்கி,4.03
எங்களுடன்,4.03
எண்டு,4.03
எதனால்,4.03
என்கின்ற,4.03
என்னவெல்லாம்,4.03
என்பதெல்லாம்,4.03
என்பவருக்கு,4.03
என்றது,4.03
எமி,4.03
எல்லாவற்றிலும்,4.03
எல்லைகள்,4.03
எல்லோர்,4.03
எளிதான,4.03
எழுதினேன்,4.03
ஏந்திய,4.03
ஏப்,4.03
ஏரிகள்,4.03
ஏறிய,4.03
ஒப்பந்தத்தின்,4.03
ஒருமித்த,4.03
கட்டமைப்பை,4.03
கணக்கை,4.03
கணத்தில்,4.03
கண்களின்,4.03
கண்டத்தில்,4.03
கதவுகள்,4.03
கதைகளின்,4.03
கனவுகளை,4.03
கம்,4.03
கம்ப்யூட்டர்,4.03
கரிய,4.03
கருதப்பட்டது,4.03
கருதுகிறேன்,4.03
கருத்துச்,4.03
கருவில்,4.03
கலந்துகொண்ட,4.03
கல்லறையில்,4.03
கழிவுநீர்,4.03
கவலைப்பட,4.03
காணப்படவில்லை,4.03
காத்துக்,4.03
கானா,4.03
கிராமத்தைச்,4.03
கிளார்க்,4.03
கிழவி,4.03
குஞ்சுகள்,4.03
குறைந்துள்ளது,4.03
குளோபல்,4.03
கூடியவை,4.03
கூட்டுப்,4.03
கூறினால்,4.03
கேட்கிறார்,4.03
கேட்டதும்,4.03
கேட்டபோது,4.03
கேட்டோம்,4.03
கேட்பார்,4.03
கேப்,4.03
கையும்,4.03
கொடிகள்,4.03
கொடுக்கப்,4.03
கொடுத்தும்,4.03
கொடுப்போம்,4.03
கொடுமைகள்,4.03
கொண்டாலும்,4.03
கொள்வேன்,4.03
கோப்புகள்,4.03
கோர்ட்டில்,4.03
சக்தியின்,4.03
சட்டென்று,4.03
சட்னி,4.03
சரோஜா,4.03
சற்றும்,4.03
சாசனம்,4.03
சாதிக்,4.03
சார்ந்தவர்,4.03
சார்லி,4.03
சிக்கலை,4.03
சிமெண்ட்,4.03
சிறைச்சாலை,4.03
சிவந்த,4.03
சீடர்கள்,4.03
சுலபமாக,4.03
சுவாசம்,4.03
சூழலியல்,4.03
சென்றதும்,4.03
சென்றவர்,4.03
செயல்படுகின்றன,4.03
செய்ததால்,4.03
செய்திருந்தால்,4.03
செய்தோம்,4.03
செய்யாது,4.03
செல்கிறேன்,4.03
செல்வராகவன்,4.03
சொன்னவர்,4.03
சொன்னார்கள்,4.03
சொற்களும்,4.03
சொல்லுவது,4.03
ஜுலை,4.03
ஜெயிக்க,4.03
டச்,4.03
டில்லி,4.03
டெய்லி,4.03
தங்கையின்,4.03
தடுமாறி,4.03
தடையாக,4.03
தட்டிக்,4.03
தத்தம்,4.03
தந்தையிடம்,4.03
தனித்தன்மை,4.03
தன்னையே,4.03
தமிழ்மொழி,4.03
தரப்பினரும்,4.03
தரவேண்டும்,4.03
தருவார்,4.03
தாணு,4.03
திண்டிவனம்,4.03
தியாகராஜன்,4.03
திரவம்,4.03
திருத்தணி,4.03
திரௌபதி,4.03
திறமையும்,4.03
துணைக்கு,4.03
துப்புரவு,4.03
தூக்கத்தில்,4.03
தூண்கள்,4.03
தெய்வமாக,4.03
தேர்தலிலும்,4.03
தொங்க,4.03
தொங்கும்,4.03
தொடர்புகளை,4.03
தொட்ட,4.03
தொழில்நுட்பத்தில்,4.03
தோற்ற,4.03
நக்க,4.03
நடிப்பது,4.03
நன்,4.03
நபிகள்,4.03
நமக்காக,4.03
நம்மைக்,4.03
நாக்கை,4.03
நாடே,4.03
நாயை,4.03
நிகரான,4.03
நிகழ்ச்சிக்கு,4.03
நினைச்சேன்,4.03
நிபந்தனை,4.03
நிரம்பி,4.03
நிறுவப்பட்டது,4.03
நிறைவேற்றி,4.03
நிலைமையை,4.03
நிலையானது,4.03
நிலையைக்,4.03
நீடிக்க,4.03
நீதிமன்றத்திற்கு,4.03
நீராடி,4.03
நூலாசிரியர்,4.03
நெல்லையில்,4.03
நேபாள,4.03
நேரமாக,4.03
நேரும்,4.03
பகலும்,4.03
பக்குவம்,4.03
பங்கேற்றார்,4.03
படகில்,4.03
படத்திலும்,4.03
படிக்கலாம்,4.03
படிப்பறிவு,4.03
படியும்,4.03
பட்டப்படிப்பு,4.03
பண்ணு,4.03
பத்தாயிரம்,4.03
பந்த்,4.03
பயன்படுத்தாமல்,4.03
பயப்பட,4.03
பரதன்,4.03
பரத்,4.03
பருவமழை,4.03
பர்மா,4.03
பல்லி,4.03
பாகத்தில்,4.03
பாக்கிஸ்தான்,4.03
பாசிச,4.03
பாடல்களின்,4.03
பாதாள,4.03
பாதிக்கப்பட்டுள்ள,4.03
பாதித்த,4.03
பாதுகாப்பில்,4.03
பாதைகள்,4.03
பாம்புகள்,4.03
பாரதம்,4.03
பார்த்தும்,4.03
பார்த்தோம்,4.03
பார்ப்பனர்கள்,4.03
பாஷா,4.03
பிரசாரம்,4.03
பிரச்சனைகளுக்கு,4.03
பிரச்சனையும்,4.03
பிரச்சினைகளுக்கு,4.03
பிரதீப்,4.03
பிரிய,4.03
பிரிவும்,4.03
பிறக்க,4.03
பிழைப்பு,4.03
புகாரின்,4.03
புக்ஸ்,4.03
புண்ணிய,4.03
புனைவு,4.03
புரம்,4.03
புலமை,4.03
பெண்களையும்,4.03
பெண்ணுக்கும்,4.03
பெண்ணுடன்,4.03
பெரியாறு,4.03
பெருமையுடன்,4.03
பெரும்பகுதி,4.03
பெறப்பட்டது,4.03
பெல்,4.03
பைக்கில்,4.03
பொலிஸார்,4.03
போடவும்,4.03
போட்டார்,4.03
போட்டியிலும்,4.03
போய்விடும்,4.03
போராட்டமும்,4.03
போலக்,4.03
ப்ளஸ்,4.03
மகப்பேறு,4.03
மகாகவி,4.03
மச்சி,4.03
மட்டுமில்லை,4.03
மண,4.03
மனதிலும்,4.03
மனிதரின்,4.03
மன்னித்து,4.03
மற்றபடி,4.03
மற்றவை,4.03
மாநிலங்களிலும்,4.03
மாற்றுவது,4.03
முகமும்,4.03
முத்துக்குமார்,4.03
முந்தி,4.03
முந்திரி,4.03
முன்னால,4.03
முன்னுக்கு,4.03
முன்வந்து,4.03
முன்வர,4.03
முயலும்,4.03
முரசொலி,4.03
முருகனின்,4.03
முருகர்,4.03
முலையை,4.03
மூன்றாவதாக,4.03
மேல்நிலை,4.03
மோதிரம்,4.03
யாவரும்,4.03
யூரோ,4.03
ரசாயன,4.03
ரவிக்குமார்,4.03
ற,4.03
லும்,4.03
வந்துவிடும்,4.03
வயதை,4.03
வரணும்,4.03
வரேன்,4.03
வலுக்கட்டாயமாக,4.03
வளமும்,4.03
வளர்ச்சிக்கும்,4.03
வழங்கப்பட,4.03
வாரிய,4.03
வாழ்க்கையைப்,4.03
விகடனில்,4.03
விசாரணையில்,4.03
விடப்,4.03
விடுதலைக்கு,4.03
விதிக்க,4.03
விதித்தது,4.03
விபூதி,4.03
விரிசல்,4.03
விரும்புவதில்லை,4.03
விரும்புவது,4.03
விற்பனையில்,4.03
விலையும்,4.03
விஸ்வாசம்,4.03
வீரகேசரி,4.03
வெறுத்து,4.03
வெற்றிபெற்ற,4.03
வெற்றியைத்,4.03
வெளியாகிறது,4.03
வேட்பு,4.03
வேலைக்காரன்,4.03
வேஷம்,4.03
வைத்திருக்கிறார்கள்,4.03
7ஆம்,4.02
baby,4.02
board,4.02
call,4.02
da,4.02
days,4.02
islamic,4.02
land,4.02
research,4.02
save,4.02
start,4.02
tax,4.02
var,4.02
அங்கேயும்,4.02
அட்வைஸ்,4.02
அணுகி,4.02
அண்மைய,4.02
அமைதிப்,4.02
அரங்கத்தில்,4.02
அரசுக்,4.02
அற்ப,4.02
அழியாத,4.02
அழைக்கின்றனர்,4.02
ஆகியவற்றுடன்,4.02
ஆத்ம,4.02
ஆனந்தி,4.02
இணையத்தளம்,4.02
இந்தா,4.02
இந்நிலை,4.02
இப்பிடி,4.02
இப்போட்டியில்,4.02
இயல்பாகவே,4.02
இருப்பதாலும்,4.02
இறுதித்,4.02
இல்லையாம்,4.02
உதயம்,4.02
உயர்மட்ட,4.02
உருவங்கள்,4.02
உள்ளீடு,4.02
உள்ளூராட்சி,4.02
ஊற்றி,4.02
எந்தவிதமான,4.02
என்னன்னு,4.02
எல்லாச்,4.02
எல்லோராலும்,4.02
எழுத்துக்களில்,4.02
ஏமாற்ற,4.02
ஏற்றிச்,4.02
ஐஏஎஸ்,4.02
ஒன்றாகவே,4.02
ஓடியது,4.02
கசக்கி,4.02
கண்ணாடியில்,4.02
கனமான,4.02
கருத்துப்,4.02
கல்யாணத்துக்கு,4.02
கவனித்துக்,4.02
காங்கேயம்,4.02
காட்டினால்,4.02
காய்கள்,4.02
கிறிஸ்,4.02
குடியிருப்புகள்,4.02
கைய,4.02
கொதிக்கும்,4.02
கோப்பு,4.02
சங்கப்,4.02
சட்டத்,4.02
சந்தைகளில்,4.02
சமூகத்தைச்,4.02
சான்ஸ்,4.02
சாமுவேல்,4.02
சாயங்காலம்,4.02
சிங்கை,4.02
சித்திரவதை,4.02
சுப்பையா,4.02
சென்றன,4.02
செய்க,4.02
ஜனநாயகத்தின்,4.02
ஜாவா,4.02
தங்கக்,4.02
தந்தையே,4.02
தனித்துவம்,4.02
தரக்,4.02
தரவரிசை,4.02
தள்ள,4.02
தவறா,4.02
திசையை,4.02
துணைத்தலைவர்,4.02
துள்ளி,4.02
தெரிவித்துக்கொள்கிறேன்,4.02
தெருக்களில்,4.02
தேவைக்காக,4.02
தொலைத்,4.02
த்,4.02
நடத்துகிறது,4.02
நடவடிக்கைகளுக்கு,4.02
நம்பலாம்,4.02
நல்லவர்கள்,4.02
நாசம்,4.02
நாம்தான்,4.02
நிரல்,4.02
நீட்டிப்பு,4.02
நேசிக்கும்,4.02
நேரங்கள்,4.02
நோக்கித்,4.02
படுகொலைகள்,4.02
பட்டேல்,4.02
பயன்கள்,4.02
பயன்படுத்தப்,4.02
பயன்படுத்தப்பட்டது,4.02
பயன்பாட்டிற்கு,4.02
பரிசில்,4.02
பாக்யராஜ்,4.02
பார்க்கிறான்,4.02
பாறைகள்,4.02
பிம்பம்,4.02
பிரசுரம்,4.02
பிரதிநிதியாக,4.02
பிரான்சின்,4.02
பீச்,4.02
பீட்,4.02
புத்திசாலி,4.02
புறநானூறு,4.02
பெயரைச்,4.02
பெயர்களும்,4.02
பெறுவோம்,4.02
பேசுங்கள்,4.02
பொங்கலுக்கு,4.02
பொம்மைகள்,4.02
பொருளாதாரத்,4.02
பொறுத்தது,4.02
மகாபாரதம்,4.02
மகாராஜா,4.02
மக்கள்தொகை,4.02
மனதையும்,4.02
மறைவுக்குப்,4.02
மாவட்டத்திலுள்ள,4.02
மிஞ்சும்,4.02
முடிவடையும்,4.02
முதலியவை,4.02
முன்னணியின்,4.02
முரண்பாடுகள்,4.02
முருகனை,4.02
மேடு,4.02
மேற்,4.02
மேலதிகமாக,4.02
யாப்பு,4.02
யாரால்,4.02
யூஸ்,4.02
லேசான,4.02
வணிகர்,4.02
வந்ததாகவும்,4.02
வந்துச்சு,4.02
வரப்பட்டது,4.02
வருதல்,4.02
வருமானத்தை,4.02
வலியும்,4.02
வலைத்தளங்கள்,4.02
வளர்ச்சித்,4.02
வழக்குரைஞர்,4.02
வாசிக்கும்,4.02
விஜய்யை,4.02
விண்மீன்,4.02
விமர்சகர்கள்,4.02
விமர்சன,4.02
விற்கு,4.02
விவசாயத்,4.02
வெற்றியைப்,4.02
வெளிப்படுத்தினார்,4.02
வேல்முருகன்,4.02
வைத்தவர்,4.02
ஸ்ட்ரீட்,4.02
ஹாய்,4.02
ஹைட்ரோ,4.02
1st,4.01
5ஆம்,4.01
air,4.01
ceylon,4.01
festival,4.01
file,4.01
make,4.01
medical,4.01
stalin,4.01
word,4.01
அசையும்,4.01
அடகு,4.01
அடுத்துள்ள,4.01
அதிகாரபூர்வமாக,4.01
அந்தணர்,4.01
அந்தளவுக்கு,4.01
அன்னம்,4.01
அமெரிக்கன்,4.01
அமைத்தது,4.01
அயோத்தி,4.01
அறிமுகப்படுத்திய,4.01
அறிவித்தனர்,4.01
அளந்து,4.01
அளித்துள்ளார்,4.01
அழற்சி,4.01
அழும்,4.01
அழைப்பார்கள்,4.01
அவசியமாகிறது,4.01
அவருக்குக்,4.01
அவுஸ்திரேலியா,4.01
அஹ்மத்,4.01
ஆண்டிற்கு,4.01
ஆதிக்கத்தை,4.01
ஆரம்பக்,4.01
ஆவேசம்,4.01
ஆஸ்துமா,4.01
இடம்பெற்றன,4.01
இதனாலேயே,4.01
இதனையடுத்து,4.01
இந்தியாவும்,4.01
இந்துத்துவா,4.01
இந்தோனேசியா,4.01
இந்நூலில்,4.01
இயங்குதளம்,4.01
இயற்பெயர்,4.01
இரட்டைக்,4.01
இருதய,4.01
இருந்துகொண்டு,4.01
இலக்கியக்,4.01
இல்லைன்னா,4.01
ஈழப்,4.01
உடல்நலக்,4.01
உதடு,4.01
உதவியோடு,4.01
உரைகள்,4.01
உறுப்பினரான,4.01
உள்ளடக்கியது,4.01
ஊறுகாய்,4.01
ஊழலுக்கு,4.01
எடுத்துக்கொண்ட,4.01
என்ட்ரி,4.01
என்பேன்,4.01
எழுபது,4.01
ஒருங்கிணைந்து,4.01
கச்சா,4.01
கடைசிப்,4.01
கணவரின்,4.01
கண்ணே,4.01
கனத்த,4.01
கருப்பை,4.01
கருவறை,4.01
கலிபோர்னியா,4.01
கழகப்,4.01
கவிதைகளில்,4.01
காணப்பட்டன,4.01
காணமுடியும்,4.01
காலைல,4.01
கிராமப்புறங்களில்,4.01
குகையில்,4.01
குறிப்பிடத்தக்கதாகும்,4.01
கூட்டமைப்பில்,4.01
கையெழுத்துப்,4.01
கொச்சி,4.01
கொண்டாடிய,4.01
கொம்பு,4.01
கொரியாவில்,4.01
கோபுர,4.01
கோவில்பட்டி,4.01
சந்தனம்,4.01
சரியே,4.01
சலீம்,4.01
சிரிக்கும்,4.01
சிறுசிறு,4.01
சில்வர்,4.01
சிவபெருமானை,4.01
சூழலுக்கு,4.01
செயற்கைக்கோள்,4.01
செயலாகும்,4.01
செயல்பாட்டை,4.01
சொல்றீங்க,4.01
ஜான்சன்,4.01
டபிள்யூ,4.01
டவுன்லோட்,4.01
டூயட்,4.01
ட்ரை,4.01
தடியடி,4.01
தந்தால்,4.01
தமிழாக்கம்,4.01
தயாரா,4.01
தலைவரே,4.01
தாங்களே,4.01
தார்மீக,4.01
திதி,4.01
தினத்தன்று,4.01
திரண்ட,4.01
திராவிடம்,4.01
திரும்பத்,4.01
துணிவு,4.01
துரித,4.01
துறந்து,4.01
தூண்டியது,4.01
தேவாலயங்கள்,4.01
நடுநிலைப்,4.01
நரகம்,4.01
நாமெல்லாம்,4.01
நிதியை,4.01
நிறுவனத்தால்,4.01
நிலைமைகள்,4.01
நீங்கள்தான்,4.01
நீங்கி,4.01
நீரால்,4.01
நோக்கமாகும்,4.01
பக்கவாட்டில்,4.01
பதஞ்சலி,4.01
பதினான்கு,4.01
பத்ம,4.01
பத்மாவதி,4.01
பம்பாய்,4.01
பயிற்சியும்,4.01
பள்ளம்,4.01
பானை,4.01
பார்ப்பான்,4.01
பிரிவுகளின்,4.01
புறப்படும்,4.01
புறப்பட்டார்,4.01
பெற்றான்,4.01
பேணி,4.01
பேராசை,4.01
பைரவா,4.01
பொறுப்பேற்ற,4.01
போக்கை,4.01
போருக்குப்,4.01
மகரிஷி,4.01
மசோதாவை,4.01
மதக்,4.01
மந்த,4.01
மன்னரின்,4.01
மன்னர்களின்,4.01
மருத்துவத்,4.01
மருந்தாக,4.01
மறுமலர்ச்சி,4.01
மலையகத்,4.01
மாறுபடுகிறது,4.01
மில்,4.01
முன்னுரை,4.01
முரண்,4.01
முறுக்கு,4.01
மெதுவா,4.01
மேடைக்கு,4.01
மேற்பட்டோர்,4.01
யாருக்குமே,4.01
ராகவா,4.01
ராகுல்காந்தி,4.01
ராணா,4.01
ராமமூர்த்தி,4.01
ரிஷி,4.01
லட்டு,4.01
லோக்கல்,4.01
வடிகால்,4.01
வடிவமைக்கப்பட்ட,4.01
வருஷமா,4.01
வரைபடம்,4.01
வல்லரசு,4.01
வளர்ப்பது,4.01
வழக்குகளை,4.01
வாகனங்களில்,4.01
வாக்கெடுப்பில்,4.01
வானொலியில்,4.01
விடயங்களை,4.01
வெண்,4.01
வெளிப்படுகிறது,4.01
வெளியிடப்படுகிறது,4.01
வேலைநிறுத்தம்,4.01
ஸ்டைலில்,4.01
ஹரியானா,4.01
ஹே,4.01
🙂,4.01
against,4.0
beautiful,4.0
been,4.0
court,4.0
cup,4.0
govt,4.0
him,4.0
please,4.0
real,4.0
said,4.0
site,4.0
study,4.0
were,4.0
அதற்குரிய,4.0
அதிகாரங்களை,4.0
அதிமுகவினர்,4.0
அதிலுள்ள,4.0
அனிமேஷன்,4.0
அமைந்திருந்த,4.0
அமைப்பது,4.0
அரிதான,4.0
அர்ஜென்டினா,4.0
அறிவார்ந்த,4.0
அல்லாது,4.0
அளவாக,4.0
ஆக்கம்,4.0
ஆடவர்,4.0
ஆப்பு,4.0
ஆலயங்கள்,4.0
இசுலாமிய,4.0
இடம்பெற்று,4.0
இத்தாலியில்,4.0
இந்தியாவுடன்,4.0
இன்றியமையாத,4.0
இப்படியா,4.0
இயங்கிய,4.0
இரண்டாயிரம்,4.0
இருவேறு,4.0
இறைவனுக்கு,4.0
இலக்கியத்,4.0
இலக்குகளை,4.0
இவருக்கும்,4.0
உங்களையும்,4.0
உறுதிப்படுத்த,4.0
உள்ளக,4.0
உள்ளவர்,4.0
உள்ளார்ந்த,4.0
உழவு,4.0
எதிர்ப்புப்,4.0
என்கிறாள்,4.0
எறும்பு,4.0
ஏசு,4.0
ஏற்கவில்லை,4.0
ஏற்படவில்லை,4.0
ஓட்டுப்,4.0
ஓரத்தில்,4.0
